step,loss
158,0.03622901067137718
159,0.03551459684967995
160,0.03211134672164917
161,0.037828586995601654
162,0.037711258977651596
163,0.03478715568780899
164,0.03316391631960869
165,0.03459196910262108
166,0.03534049913287163
167,0.03281724825501442
168,0.03366014361381531
169,0.03398490697145462
170,0.0335555262863636
171,0.03428148105740547
172,0.03521392494440079
173,0.0358722023665905
174,0.032473545521497726
175,0.03338184207677841
176,0.032488394528627396
177,0.03297746181488037
178,0.03486466035246849
179,0.030454952269792557
180,0.031216420233249664
181,0.03314775601029396
182,0.0326429158449173
183,0.02882811799645424
184,0.03381776809692383
185,0.034184716641902924
186,0.03271624073386192
187,0.032964155077934265
188,0.03126801550388336
189,0.03300677239894867
190,0.029703611508011818
191,0.03183611109852791
192,0.033788297325372696
193,0.03378520905971527
194,0.030673332512378693
195,0.029849417507648468
196,0.028529835864901543
197,0.03295718878507614
198,0.03011401556432247
199,0.03399759903550148
200,0.02747322991490364
201,0.031663164496421814
202,0.028726784512400627
203,0.03205634653568268
204,0.031247902661561966
205,0.03190559148788452
206,0.029068991541862488
207,0.029785046353936195
208,0.02744474448263645
209,0.032628871500492096
210,0.029321489855647087
211,0.03151039779186249
212,0.03103899210691452
213,0.02918924391269684
214,0.029628945514559746
215,0.02948569506406784
216,0.02846341021358967
217,0.02954886481165886
218,0.032291967421770096
219,0.02938785031437874
220,0.03292107582092285
221,0.02972526103258133
222,0.030987944453954697
223,0.02848055772483349
224,0.03000854328274727
225,0.02950224280357361
226,0.03115672804415226
227,0.03045494481921196
228,0.03124622255563736
229,0.028230814263224602
230,0.02741965651512146
231,0.0309300534427166
232,0.028362732380628586
233,0.030415575951337814
234,0.028699107468128204
235,0.029420891776680946
236,0.027567656710743904
237,0.027375107631087303
238,0.029834171757102013
239,0.029363567009568214
240,0.029321733862161636
241,0.029212230816483498
242,0.028707634657621384
243,0.026587266474962234
244,0.02920418232679367
245,0.028606712818145752
246,0.028555404394865036
247,0.029169058427214622
248,0.026564039289951324
249,0.02882739156484604
250,0.02687261812388897
251,0.02817804366350174
252,0.026777474209666252
253,0.030262749642133713
254,0.027139293029904366
255,0.026209892705082893
256,0.02706003561615944
257,0.028102442622184753
258,0.0284125879406929
259,0.026087574660778046
260,0.027240164577960968
261,0.024983933195471764
262,0.029258904978632927
263,0.028602290898561478
264,0.025941696017980576
265,0.028161387890577316
266,0.027900857850909233
267,0.028108475729823112
268,0.026633143424987793
269,0.02840588428080082
270,0.027596618980169296
271,0.02813136950135231
272,0.025560347363352776
273,0.027951281517744064
274,0.02713257446885109
275,0.026931943371891975
276,0.027034685015678406
277,0.025505710393190384
278,0.02840251289308071
279,0.02724233642220497
280,0.026917466893792152
281,0.02649580128490925
282,0.026136402040719986
283,0.025722099468111992
284,0.0258154459297657
285,0.025554649531841278
286,0.028891896829009056
287,0.0277776587754488
288,0.027138730511069298
289,0.02694568783044815
290,0.026045706123113632
291,0.02713201567530632
292,0.025347305461764336
293,0.026028349995613098
294,0.025185974314808846
295,0.024985497817397118
296,0.025671526789665222
297,0.02602921798825264
298,0.02588474750518799
299,0.027446243911981583
300,0.025828225538134575
301,0.025499902665615082
302,0.02404828742146492
303,0.0270217452198267
304,0.026398243382573128
305,0.02885143831372261
306,0.026181060820817947
307,0.026077833026647568
308,0.025672778487205505
309,0.027381321415305138
310,0.025989262387156487
311,0.02558169513940811
312,0.02377093955874443
313,0.026818707585334778
314,0.025674592703580856
315,0.025983111932873726
316,0.027079429477453232
317,0.0253148190677166
318,0.023467767983675003
319,0.025764616206288338
320,0.024537311866879463
321,0.026302317157387733
322,0.024847321212291718
323,0.026324225589632988
324,0.024282878264784813
325,0.02508538030087948
326,0.024425283074378967
327,0.024877864867448807
328,0.026388799771666527
329,0.025777531787753105
330,0.02520626410841942
331,0.0267851073294878
332,0.0266362726688385
333,0.02574186772108078
334,0.02609819918870926
335,0.02604653872549534
336,0.026089461520314217
337,0.027654308825731277
338,0.024748723953962326
339,0.026179799810051918
340,0.02551315538585186
341,0.0253909919410944
342,0.026384491473436356
343,0.02569391205906868
344,0.023885343223810196
345,0.023377608507871628
346,0.02533130533993244
347,0.02420733869075775
348,0.02508639730513096
349,0.024177342653274536
350,0.023848017677664757
351,0.02425670251250267
352,0.025333451107144356
353,0.02654108963906765
354,0.02647632360458374
355,0.021821534261107445
356,0.025391411036252975
357,0.024454517289996147
358,0.02245873026549816
359,0.025049755349755287
360,0.025207391008734703
361,0.026545418426394463
362,0.023152898997068405
363,0.027191296219825745
364,0.023385489359498024
365,0.023887192830443382
366,0.02430660091340542
367,0.023258265107870102
368,0.02376706153154373
369,0.025416966527700424
370,0.025920197367668152
371,0.02568373829126358
372,0.023472797125577927
373,0.025231322273612022
374,0.024075020104646683
375,0.025343680754303932
376,0.022531691938638687
377,0.023016396909952164
378,0.026479775086045265
379,0.024084385484457016
380,0.023636866360902786
381,0.023679863661527634
382,0.02375166304409504
383,0.023829558864235878
384,0.025092385709285736
385,0.025016652420163155
386,0.022851932793855667
387,0.025118304416537285
388,0.022616978734731674
389,0.024387668818235397
390,0.024485908448696136
391,0.026718445122241974
392,0.025822849944233894
393,0.02273768000304699
394,0.024276331067085266
395,0.023133311420679092
396,0.02185077592730522
397,0.026041049510240555
398,0.025036267936229706
399,0.022518472746014595
